gaia_id,ra,dec,main_id,simbad_names,star_names,common_name,has_common_name,object_type
6402076022332085760,327.5005087279091,-64.7127045864695,HD 207229,Gaia DR3 6402076022332085760|TIC 406320735|CPC 21  4967|CPD-65  3951|FK5 3742|GC 30531|GCRV 13702|GEN# +1.00207229|GSC 09119-02234|HD 207229|HIC 107773|HIP 107773|HR  8331|IRAS 21461-6456|N30 4809|PPM 365403|SAO 255080|SKY# 41599|TYC 9119-2234-1|UBV   18695|UBV M  25936|Gaia DR2 6402076022332085760|2MASS J21500013-6442451|WEB 19435,TIC 406320735,TIC 406320735,True,HB*
6429295051154269440,302.87798275725436,-64.62026656376746,HD 190984b,HD 190984b,HD 190984b,HD 190984b,True,Pl
6482103014085857024,309.5112349068854,-48.462084048180124,WASP-88b,WASP-88b,WASP-88b,WASP-88b,True,Pl
6491038642006989056,344.87359360141295,-60.447819765415254,WASP-164,Gaia DR3 6491038642006989056|TIC 237320326|2MASS J22592962-6026519|Gaia DR2 6491038642006989056|UCAC4 148-235374|WASP-164,TIC 237320326,TIC 237320326,True,*
6565868036138018304,327.7530555788559,-43.56236447971302,TYC 7994-571-1,Gaia DR3 6565868036138018304|TIC 144193715|TYC 7994-571-1|RAVE J215100.8-433344|2MASS J21510084-4333444|Gaia DR1 6565868031841788288|Gaia DR2 6565868036138018304,TIC 144193715,TIC 144193715,True,PM*
6583094222249556224,321.5962571581423,-37.82947973065136,HD 203949,Gaia DR3 6583094222249556224|CD-38 14551|CPC 18 11049|CPD-38  8251|FK5 3710|GC 30007|GCRV 72162|GEN# +1.00203949|GSC 07979-00047|HD 203949|HIC 105854|HIP 105854|HR  8200|IRAS 21232-3802|N30 4729|PPM 301404|SACS 471|SAO 212998|SKY# 40864|TYC 7979-47-1|UBV   18474|UBV M  25688|uvby98 100203949|2MASS J21262286-3749458|TIC 129649472|Gaia DR2 6583094222249556224,CD-38 14551,CD-38 14551,True,HB*
6585082036193768832,328.5174757623733,-38.37741850765793,NGTS-14B,Gaia DR3 6585082036193769088|NGTS-14B|TIC 197641898|2MASS J21540393-3822386|Gaia DR2 6585082036193769088,NGTS-14B,NGTS-14B,True,*
6632318361397624960,287.7411473632085,-60.272649801669296,HD 178085b,HIP 94235b|TOI-4399b|TOI-4399.01|HD 178085b,HIP 94235b,HIP 94235b,True,Pl
6640975950310072960,294.6336956772677,-55.33027462114777,HATS-33b,TOI-1076b|TOI-1076.01|HATS-33b,TOI-1076b,TOI-1076b,True,Pl
6641996571978861440,293.28664065111786,-54.53273992036092,HD 183579,HIP 96160|Gaia DR3 6641996571978861440|TOI-1055|TIC 320004517|CD-54  8346|CPC 19  7732|CPD-54  9398|GSC 08765-00100|HD 183579|HIC  96160|PPM 347797|SAO 246154|TYC 8765-100-1|uvby98 100183579|2MASS J19330857-5431564|GEN# +1.00183579|Gaia DR2 6641996571978861440|Gaia DR1 6641996567685964672,HIP 96160,HIP 96160,True,PM*
6655168686921108864,283.2745858784294,-50.18090714864019,V* PZ Tel,HIP 92680|Gaia DR3 6655168686921108864|TIC 406095880|1RXS J185306.0-501045|CD-50 12190|CMC  245781|CPC  0 17751|CPD-50 10862|GSC 08381-02435|HD 174429|HIC  92680|PPM 347231|SAO 245781|SKY# 34756|TYC 8381-2435-1|V* PZ Tel|2MASS J18530587-5010499|RX J1853.1-5011|ASAS J185306-5010.8|ASAS J185306-5010.7|uvby98 100174429|GEN# +1.00174429|Gaia DR2 6655168686921108864|** MUG   10|WDS J18531-5011AB,HIP 92680,HIP 92680,True,BY*
6677909439240233472,311.67335076056145,-41.82098590218865,WASP-182b,WASP-182b,WASP-182b,WASP-182b,True,Pl
6683371847364921088,296.0039342052497,-47.56204453590135,CD-47 13059b,CD-47 13059b|TOI-1064.01|TOI-1064b,CD-47 13059b,CD-47 13059b,True,Pl
6697758334244808192,301.8318121452274,-35.53955236745255,HD 190647,HIP 99115|Gaia DR3 6697758334244808192|TIC 48777312|GC 27893|CD-35 13924|CPC 18 10425|CPD-35  8736|HD 190647|HIC  99115|LTT  7948|NLTT 48727|PPM 299801|SAO 211821|SKY# 37823|uvby98 100190647|Gaia DR2 6697758334244808192|TYC 7449-1245-1|2MASS J20071966-3532189|GEN# +1.00190647,HIP 99115,HIP 99115,True,PM*
6745589980571162752,290.7212369096589,-32.92089784280769,,,,,False,
6771370981322320128,293.56071122146335,-23.131283230730304,K2-201,Gaia DR3 6771370981322320128|TIC 125060509|TYC 6889-1358-1|2MASS J19341458-2307518|EPIC 216008129|Gaia DR1 6771370981322320128|Gaia DR2 6771370981322320128|K2-201,TIC 125060509,TIC 125060509,True,*
6796762076358897408,308.53909892330057,-29.67262898188114,HD 195755,TOI-2211|Gaia DR3 6796762076358897408|TIC 212253390|CD-30 18007|CSV 101995|GSC 06920-00789|HD 195755|HIC 101503|HIP 101503|LTT  8136|NSV 13140|PPM 271318|SAO 189440|SV* ZI  1917|TYC 6920-789-1|YZ 119 13536|2MASS J20340927-2940195|Gaia DR2 6796762076358897408|Gaia DR1 6796762072060271104,TOI-2211,TOI-2211,True,PM*
6801474136516893184,316.6318783614876,-26.69287303651659,CD-27 15244,Gaia DR3 6801474136516893184|TYC 6932-301-1|2MASS J21063165-2641333|Gaia DR2 6801474136516893184|CD-27 15244|TIC 29857954|TOI-172,TYC 6932-301-1,TYC 6932-301-1,True,PM*
6806639397331208320,312.4493079599476,-24.303507152431468,HATS-62b,HATS-62b,HATS-62b,HATS-62b,True,Pl
6812056381881853056,328.1518093496955,-26.027194856819314,HD 207832c,HD 207832c,HD 207832c,HD 207832c,True,Pl
6826271727199243264,333.11007919934156,-16.341890484078164,K2-168b,EPIC 205950854 b|K2-168b|EPIC 205950854.01,EPIC 205950854 b,EPIC 205950854 b,True,Pl
6850309426503755520,300.42807727851726,-26.077563427532567,HATS-50,Gaia DR3 6850309426503755520|TIC 301031110|Gaia DR2 6850309426503755520|HATS-50|2MASS J20014273-2604392|GSC 06896-01012,TIC 301031110,TIC 301031110,True,*
6860535606196306304,305.0957222672754,-19.314728001023838,HD 193334,Gaia DR3 6860535606196306304|RAVE J202023.0-191853|TIC 71841620|BD-19  5781|GSC 06336-00204|HD 193334|TYC 6336-204-1|Gaia DR2 6860535606196306304|2MASS J20202298-1918528|WASP-68|1SWASP J202022.98-191852.9|Gaia DR1 6860535601897418880,RAVE J202023.0-191853,RAVE J202023.0-191853,True,*
6910753016653587840,315.0259708078886,-5.094870064224304,BD-05  5432b,NAME Makombe|WASP-69b|BD-05  5432b,Makombe,Makombe,True,Pl
12320268307415552,54.38827053589614,10.057741392374991,TIC 399967279,TOI-2537|TIC 399967279|Gaia DR3 12320268307415552,TOI-2537,TOI-2537,True,*
43802039287826432,57.59622684276635,17.4752524415781,HD  24040b,HD  24040b,HD  24040b,HD  24040b,True,Pl
46217666333148416,60.79297745506941,16.347157333120684,K2-174b,EPIC 210558622.01|K2-174b|EPIC 210558622 b,EPIC 210558622.01,EPIC 210558622.01,True,Pl
50884474718017408,58.0036367881356,19.39098096973532,K2-411,TIC 440701570|K2-411|EPIC 210768568|2MASS J03520082+1923283|UCAC4 547-007816|Gaia DR3 50884474718017408,TIC 440701570,TIC 440701570,True,PM*
51886335968692480,61.33165479112041,20.157029557698824,NAME V1298 Tau d,NAME V1298 Tau d,V1298 Tau d,V1298 Tau d,True,Pl
51914888911355776,61.661689636729356,20.30303234562995,HD 284149b,HD 284149b,HD 284149b,HD 284149b,True,*
55077599749605504,52.50355191163742,17.58410504286378,BD+17   561b,EPIC 210643811 b|K2-175b|BD+17   561b|EPIC 210643811.01,EPIC 210643811 b,EPIC 210643811 b,True,Pl
55994798604873216,51.553115161249494,18.635570534699415,K2-86,LAMOST J032612.72+183808.0|LAMOST J032612.61+183808.4|LAMOST J032612.67+183808.2|GALAH 180103001601196|Gaia DR3 55994798604873216|TIC 25958378|EPIC 210718708|K2-86|2MASS J03261265+1838081|Gaia DR2 55994798604873216|UCAC4 544-006679,LAMOST J032612.72+183808.0,LAMOST J032612.72+183808.0,True,PM*
63206117414110848,57.06713682053268,20.459483784021494,K2-89b,EPIC 210838726.01|K2-89b|EPIC 210838726 b,EPIC 210838726.01,EPIC 210838726.01,True,Pl
94468978202180352,30.905029764433067,21.28134229156589,Gaia DR3 94468978202368768,Gaia DR3 94468978202368768,,,False,*
114340658009875072,42.55821165766747,25.333530591766092,1RXS J025014.0+251956,1RXS J025014.0+251956,1RXS J025014.0+251956,1RXS J025014.0+251956,True,X
116037204451525376,43.91406593452299,26.872356008845212,,,,,False,
128623485853170432,42.72174358638058,29.022245370642498,HAT-P-52,LAMOST J025053.19+290120.4|Gaia DR3 128623485853170432|TIC 436875934|Gaia DR2 128623485853170432|HAT-P-52|2MASS J02505320+2901206|GSC 01793-01136,LAMOST J025053.19+290120.4,LAMOST J025053.19+290120.4,True,*
129321160344480512,42.76851702843196,30.286593541325185,HD  17674b,HD  17674b,HD  17674b,HD  17674b,True,Pl
145333927996558976,65.46964391926905,21.35325263592605,NAME LP 415-17c,EPIC 210897587.02|K2-155c|NAME LP 415-17c,LP 415-17c,LP 415-17c,True,Pl
146487556211644544,70.43710934293101,23.03085149358266,2MASS J04414489+2301513,"Gaia DR3 146487556211644544|TIC 118893899|2MASS J04414489+2301513|Gaia DR2 146487556211644544|WDS J04417+2302A|** KSA   29A|USNO-B1.0 1130-00071517|** TOD    1Aa,Ab|WDS J04417+2302Aa,Ab|UGCS J044144.89+230151.3",TIC 118893899,TIC 118893899,True,LM*
147831571737487488,68.29182694074392,24.561921201495377,NAME V830 Tau b,NAME V830 Tau b,V830 Tau b,V830 Tau b,True,Pl
149858216482858112,63.2182413946703,24.204709346369206,K2-91,LAMOST J041252.32+241218.5|LAMOST J041252.36+241217.3|AP J04125232+2412185|Gaia DR3 149858216482858112|TIC 56520147|EPIC 211077024|K2-91|2MASS J04125232+2412185|Gaia DR2 149858216482858112|UCAC4 572-010499,LAMOST J041252.32+241218.5,LAMOST J041252.32+241218.5,True,LM*
255397142179844224,74.50438462240659,48.30084907079178,HAT-P-62,WISE J045800.90+481803.6|UCAC4 692-031841|TIC 453064665|2MASS J04580102+4818038|GSC 03348-01101|Gaia DR2 255397142179844224|HAT-P-62,WISE J045800.90+481803.6,WISE J045800.90+481803.6,True,*
270260649602149760,65.2806507605329,48.819828517687725,TOI-1696,TOI-1696|Gaia DR3 270260649602149760|TIC 470381900|WISE J042107.34+484911.5|2MASS J04210733+4849116|UCAC4 695-028795|Gaia DR2 270260649602149760,TOI-1696,TOI-1696,True,*
302956655074266112,23.33507270003126,29.264911290488573,HD   9446c,HD   9446c,HD   9446c,HD   9446c,True,Pl
306410392895767680,17.47473625608763,25.68164789375984,WASP-187,Gaia DR3 306410392895767680|WISE J010953.94+254054.0|UCAC4 579-002577|TIC 15692883|2MASS J01095397+2540540|GSC 01750-01336|TYC 1750-1336-1|Gaia DR1 306410388600155648|Gaia DR2 306410392895767680|1SWASP J010953.96+254054.0|WASP-187|TOI-1493,WISE J010953.94+254054.0,WISE J010953.94+254054.0,True,V*
351537889154226816,34.19801801410825,43.77218102623474,HD  13931b,HD  13931b,HD  13931b,HD  13931b,True,Pl
359058441314838528,33.131089802560645,51.77877566319614,HAT-P-29b,HAT-P-29b|NAME Surt,Surt,Surt,True,Pl
369092520004831232,10.207364173636813,40.18419884311135,,,,,False,
369669965470499456,15.598142362366204,37.18543794001851,HD   6061b,HD   6061b|TOI-1473.01,HD   6061b,HD   6061b,True,Pl
402396521052843264,14.114282749906247,48.63751491520112,TYC 3267-471-1,Gaia DR3 402396521052843264|TOI-1472|TIC 306955329|TYC 3267-471-1|2MASS J00562725+4838153|Gaia DR1 402396516755859712|Gaia DR2 402396521052843264,TOI-1472,TOI-1472,True,MS*
412783469966211456,23.96373430079055,56.69819811949519,,,,,False,
427224073427887360,10.08915696908795,61.21337904306996,TOI-1470,Karmn J00403+612|TOI-1470|Gaia DR3 427224073427887360|TIC 284441182|WISE J004021.36+611248.5|2MASS J00402129+6112490|UCAC4 757-007268|Gaia DR2 427224073427887360,Karmn J00403+612,Karmn J00403+612,True,PM*
430269136520563200,8.386255277232207,61.8607664424857,TOI-6029,TOI-6029|Gaia DR3 430269136520563200|TIC 419523962|TYC 4015-1-1|2MASS J00333268+6151387|Gaia DR1 430269136520563200|Gaia DR2 430269136520563200,TOI-6029,TOI-6029,True,*
439327501725338752,45.64062020096374,49.729946788367144,BD+49   828b,BD+49   828b,BD+49   828b,BD+49   828b,True,Pl
513299860904522752,23.507417627581482,65.51395779463486,2MASS J01340203+6530469,PSO J023.5082+65.5130|2MASS J01340203+6530469|Gaia DR3 513299860906948992|TIC 389900766,PSO J023.5082+65.5130,PSO J023.5082+65.5130,True,*
597829077890316928,133.8557358682014,10.469220153157064,K2-117b,K2-117b|EPIC 211331236 b|EPIC 211331236.01,K2-117b,K2-117b,True,Pl
600750922666388992,126.46437162900916,10.246564735839849,K2-180,LAMOST J082551.34+101449.2|TOI-5529|Gaia DR3 600750922666388992|TIC 366411016|K2-180|EPIC 211319617|Gaia DR2 600750922666388992|2MASS J08255135+1014491|UCAC3 201-106271|UCAC4 502-048219,LAMOST J082551.34+101449.2,LAMOST J082551.34+101449.2,True,PM*
600859258922054272,127.76283685687392,10.847556241573077,K2-97b,EPIC 211351816.01|K2-97b|EPIC 211351816 b,EPIC 211351816.01,EPIC 211351816.01,True,Pl
600874445926411264,127.55411265864281,10.910139822803751,K2-181b,EPIC 211355342 b|K2-181b|EPIC 211355342.01,EPIC 211355342 b,EPIC 211355342 b,True,Pl
601199802584914816,126.48820918814768,11.511092035633238,K2-98b,K2-98b|EPIC 211391664 b|EPIC 211391664.01,K2-98b,K2-98b,True,Pl
602494855483616256,127.88291015367912,11.922254670917782,K2-114b,TOI-514b|K2-114b|EPIC 211418729 b|EPIC 211418729.01|TOI-514.01,TOI-514b,TOI-514b,True,Pl
603329694046441472,128.40283224298864,13.550716724502754,HD  72490b,HD  72490b,HD  72490b,HD  72490b,True,Pl
604909657895767680,132.82930655944386,11.671026649492779,NGC  2682   122b,NAME NGC 2682 YBP 401b|NGC  2682   122b,NGC 2682 YBP 401b,NGC 2682 YBP 401b,True,Pl
604911375882674560,132.822807019762,11.75629552834102,NGC  2682   108b,NAME NGC 2682 Sand 978b|NGC  2682   108b,NGC 2682 Sand 978b,NGC 2682 Sand 978b,True,Pl
608206676654888064,132.73764227118264,13.170266265726925,K2-331,Gaia DR3 608206676654888064|EPIC 211502222|K2-331|TIC 46296576|TYC  816-2010-1|2MASS J08505703+1310133|Gaia DR2 608206676654888064,EPIC 211502222,EPIC 211502222,True,*
609814922864694400,132.12685968692657,15.655893685433915,K2-118b,K2-118b|EPIC 211680698 b|EPIC 211680698.01,K2-118b,K2-118b,True,Pl
610181468257262464,131.93866153699258,16.328913917849412,K2-357,TIC 293459761|Gaia DR3 610181468257262464|UCAC4 532-046975|2MASS J08474528+1619440|K2-357|EPIC 211730267,TIC 293459761,TIC 293459761,True,*
610858393758591104,136.48942457482124,16.32551335814587,K2-334,AP J09055745+1619320|Gaia DR3 610858393758591104|EPIC 211730024|K2-334|TIC 330687113|TYC 1401-1625-1|2MASS J09055745+1619320|Gaia DR2 610858393758591104,AP J09055745+1619320,AP J09055745+1619320,True,*
